SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeVariance,ResponseTimeStandardDeviation,ResponseTimeMean,ResponseTimeMedian,ResponseTimeMode,ResponseTimeSkewFromMedian,ResponseTimeSkewFromMode,ResponseTimeCoefficientofVariation,Classification
192.168.1.50,104.83.65.212,56434,443,2025-01-13 21:08:12,0.03170490264892578,2170,68443.673334336,1712,53997.95794856369,368419.9375,606.9760600715649,485.25,76.0,66.0,2.0227321648488794,0.690719169303924,1.250852261868243,0.00011323868875479093,0.010641366864965748,0.01942312717437744,0.015396475791931152,0.03170204162597656,1.135188204732358,-1.1538850795591515,0.5478709359944676,6.447990017477423e-07,0.0008029937744140625,0.015501022338867188,0.015501022338867188,0.014698028564453125,0.0,1.0,0.051802633197982034,False
192.168.1.50,104.83.65.212,56434,443,2025-01-13 21:08:12,0.03170490264892578,2170,68443.673334336,3218,101498.49805985863,430391.1111111111,656.042004075281,598.6666666666666,78.0,66.0,2.3809451076257,0.8119398809188793,1.0958385368740775,0.00011555458840497139,0.010749632012537516,0.0207877688937717,0.015398025512695312,0.03170204162597656,1.5041659216213783,-1.015315940068955,0.5171133115568863,6.447990017477423e-07,0.0008029937744140625,0.015501022338867188,0.015501022338867188,0.014698028564453125,0.0,1.0,0.051802633197982034,False
192.168.1.50,104.83.65.212,56434,443,2025-01-13 21:08:12,0.03170585632324219,2170,68441.61463033147,4500,141929.61559285328,429377.0,655.2686471974681,667.0,299.0,66.0,1.6848051630758165,0.9171810715657299,0.9824117649137453,0.0001147275465450548,0.010711094554015234,0.02187957763671875,0.023550033569335938,0.03170204162597656,-0.4678670114038871,-0.9170364372869526,0.4895475923648388,6.447990017477423e-07,0.0008029937744140625,0.015501022338867188,0.015501022338867188,0.014698028564453125,0.0,1.0,0.051802633197982034,False
192.168.1.50,142.250.185.14,56415,443,2025-01-13 21:08:12,0.09372806549072266,1531,16334.488415868784,7897,84254.37950366805,317711.74,563.6592410313167,471.4,93.5,66.0,2.0113215884222715,0.719228871788294,1.1957132817804768,0.0005511879769960615,0.023477392891802562,0.051710653305053714,0.05264294147491455,0.0,-0.11913011476496067,2.202572216743417,0.45401462544485205,2.2032202906530074e-06,0.0014843248602152454,0.01668393611907959,0.01636338233947754,0.01503300666809082,0.6478779440955396,1.1122426735811488,0.08896730661284334,False
192.168.1.50,104.83.65.212,56438,443,2025-01-13 21:08:12,0.031579017639160156,2170,68716.51375592667,5940,188099.58143327394,442913.0,665.5170921922291,811.0,901.0,1506.0,-0.4056995728097885,-1.0443007522326038,0.8206129373517006,0.00011329028981265312,0.010643791139093866,0.021828103065490722,0.02358245849609375,0.03156900405883789,-0.49447290190411824,-0.9151721286196186,0.48761869536529884,4.921677287939019e-07,0.0007015466690063477,0.015271544456481934,0.015271544456481934,0.014569997787475586,0.0,1.0,0.045938161068481816,False
192.168.1.50,142.250.185.14,56415,443,2025-01-13 21:08:12,0.09372997283935547,1531,16334.156018843543,7963,84956.8154004253,310036.08616780036,556.80884167531,452.0952380952381,90.0,66.0,1.950913191351865,0.693407160945157,1.2316184616791142,0.0006050145456255351,0.024597043432606592,0.0537115732828776,0.052690982818603516,0.0,0.12447721211743201,2.183659732521995,0.4579468060461327,2.2032202906530074e-06,0.0014843248602152454,0.01668393611907959,0.01636338233947754,0.01503300666809082,0.6478779440955396,1.1122426735811488,0.08896730661284334,False
192.168.1.50,104.83.65.212,56434,443,2025-01-13 21:08:12,0.03170895576477051,2170,68434.92469754956,6006,189410.2109370888,448518.0165289255,669.7148770401666,743.2727272727273,520.0,1506.0,1.0001542518787574,-1.1388835740041767,0.9010351819278171,0.00011228261870907644,0.010596349310450106,0.022773157466541637,0.03170204162597656,0.03170204162597656,-2.527913311793885,-0.8426377705979616,0.4652999622919343,6.447990017477423e-07,0.0008029937744140625,0.015501022338867188,0.015501022338867188,0.014698028564453125,0.0,1.0,0.051802633197982034,False
192.168.1.50,104.83.65.212,56439,443,2025-01-13 21:08:12,0.031553030014038086,2170,68773.10987358606,140,4436.97483055394,278226.3333333333,527.4716422077431,385.0,76.0,66.0,1.7574404495377665,0.6047718483306878,1.3700562135266054,8.321184649181153e-05,0.00912205275646943,0.015262246131896973,0.015029668807983398,0.0,0.07648848240281067,1.6731153107038181,0.5976874358882872,6.33553000284337e-07,0.0007959604263305664,0.015339970588684082,0.015339970588684082,0.014544010162353516,0.0,1.0,0.05188800211375417,False
192.168.1.50,104.83.65.212,56437,443,2025-01-13 21:08:12,0.031610965728759766,2170,68647.06439593923,140,4428.842864254145,278226.3333333333,527.4716422077431,385.0,76.0,66.0,1.7574404495377665,0.6047718483306878,1.3700562135266054,8.356364820687964e-05,0.009141315452760595,0.015412847201029459,0.015240073204040527,0.0,0.05670102882296514,1.6860644707731771,0.5930971308240846,3.7515297890422517e-07,0.0006124973297119141,0.015213489532470703,0.015213489532470703,0.014600992202758789,0.0,1.0,0.04026014731233349,False
192.168.1.50,104.83.65.212,56439,443,2025-01-13 21:08:12,0.03155398368835449,2170,68771.03130407188,1646,52164.57028871074,392354.1224489796,626.3817705273515,545.1428571428571,78.0,66.0,2.2373393310100758,0.7649374226511513,1.1490231639652675,0.00010382493527157174,0.010189452157578039,0.017589637211390903,0.015415191650390625,0.0,0.6402048493008858,1.7262593650149525,0.5792872266279281,6.33553000284337e-07,0.0007959604263305664,0.015339970588684082,0.015339970588684082,0.014544010162353516,0.0,1.0,0.05188800211375417,False
192.168.1.50,104.83.65.212,56435,443,2025-01-13 21:08:12,0.03176307678222656,2236,70396.20296643248,6006,189087.47540983607,446180.97222222225,667.9677928030828,686.8333333333334,299.0,66.0,1.7418504492820663,0.9294360297343787,0.97253257869898,0.00011004229937662382,0.010490104831536423,0.023415644963582356,0.031650543212890625,0.0,-2.35504746088476,2.232165010704932,0.4479955537356057,1.0250438577941168e-06,0.0010124444961547852,0.015671610832214355,0.015671610832214355,0.01465916633605957,0.0,1.0,0.0646037288058237,False
192.168.1.50,104.83.65.212,56436,443,2025-01-13 21:08:12,0.03175497055053711,2236,70414.17331631503,6006,189135.74460545086,446180.97222222225,667.9677928030828,686.8333333333334,299.0,66.0,1.7418504492820663,0.9294360297343787,0.97253257869898,0.0001093144459408298,0.010455354893107636,0.023431062698364258,0.031624555587768555,0.03162503242492676,-2.350994195751002,-0.7837103388966851,0.44621769945746137,8.37099278783171e-07,0.0009149312973022461,0.01554405689239502,0.01554405689239502,0.014629125595092773,0.0,1.0,0.05886052165376976,False
192.168.1.50,142.250.185.14,56415,443,2025-01-13 21:08:12,0.09385490417480469,1597,17015.626557197145,7963,84843.72841262422,302411.4297520662,549.9194756980936,434.54545454545456,84.0,66.0,1.9123460981289435,0.6701807643339157,1.2655050695981234,0.0006474337756117166,0.025444719994759554,0.05553627014160156,0.0534365177154541,0.0,0.24756638232763972,2.182624534796983,0.4581640057908609,2.2032202906530074e-06,0.0014843248602152454,0.01668393611907959,0.01636338233947754,0.01503300666809082,0.6478779440955396,1.1122426735811488,0.08896730661284334,False
192.168.1.50,104.83.65.212,56438,443,2025-01-13 21:08:12,0.03173398971557617,2236,70460.72744211207,5940,187181.00223888445,448518.0165289257,669.7148770401668,743.2727272727273,520.0,1506.0,1.000154251878757,-1.1388835740041765,0.9010351819278174,0.0001111008081209525,0.010540436808830671,0.02272863821549849,0.03156900405883789,0.03156900405883789,-2.5161288864043185,-0.8387096288014394,0.4637513567197891,4.921677287939019e-07,0.0007015466690063477,0.015271544456481934,0.015271544456481934,0.014569997787475586,0.0,1.0,0.045938161068481816,False
192.168.1.50,104.83.65.212,56434,443,2025-01-13 21:08:12,0.031868934631347656,2236,70162.37052996978,6006,188459.39060957,446180.97222222225,667.9677928030828,686.8333333333334,299.0,66.0,1.7418504492820663,0.9294360297343787,0.97253257869898,0.0001092456281538053,0.0104520633443261,0.02353113889694214,0.03170204162597656,0.03170204162597656,-2.3452506342118555,-0.7817502114039517,0.44418008792954516,6.447990017477423e-07,0.0008029937744140625,0.015501022338867188,0.015501022338867188,0.014698028564453125,0.0,1.0,0.051802633197982034,False
192.168.1.50,104.83.65.212,56439,443,2025-01-13 21:08:12,0.031719207763671875,2236,70493.56392062537,1646,51892.84714371618,368419.9375,606.9760600715649,485.25,76.0,66.0,2.0227321648488794,0.690719169303924,1.250852261868243,0.00011268296442423775,0.010615223239491375,0.019355833530426025,0.015416145324707031,0.0,1.113407071194415,1.8234033419492603,0.548425012170361,6.33553000284337e-07,0.0007959604263305664,0.015339970588684082,0.015339970588684082,0.014544010162353516,0.0,1.0,0.05188800211375417,False
192.168.1.50,104.83.65.212,56436,443,2025-01-13 21:08:12,0.03198695182800293,2302,71966.84486781005,6006,187764.0618054158,439227.4556213018,662.7423750004988,639.0769230769231,78.0,66.0,2.539796507246881,0.8647054190197085,1.0370306782626966,0.0001061035055168845,0.010300655586751967,0.02408920801602877,0.03162503242492676,0.03162503242492676,-2.1947606185154105,-0.7315868728384701,0.4276045762856957,8.37099278783171e-07,0.0009149312973022461,0.01554405689239502,0.01554405689239502,0.014629125595092773,0.0,1.0,0.05886052165376976,False
192.168.1.50,104.83.65.212,56435,443,2025-01-13 21:08:12,0.03214597702026367,2302,71610.82702662612,6006,186835.19857598457,439227.4556213018,662.7423750004988,639.0769230769231,78.0,66.0,2.539796507246881,0.8647054190197085,1.0370306782626966,0.00010698948566030959,0.010343572190510858,0.024087208967942458,0.03165102005004883,0.0,-2.193771438762338,2.3287128009837788,0.42942178167163597,1.0250438577941168e-06,0.0010124444961547852,0.015671610832214355,0.015671610832214355,0.01465916633605957,0.0,1.0,0.0646037288058237,False
192.168.1.50,104.83.65.212,56438,443,2025-01-13 21:08:12,0.032360076904296875,2302,71137.03736885535,5940,183559.51432276316,446180.97222222225,667.9677928030828,686.8333333333334,299.0,66.0,1.7418504492820663,0.9294360297343787,0.97253257869898,0.00010892859302321274,0.01043688617467934,0.02353125810623169,0.03156900405883789,0.03156900405883789,-2.310386206598584,-0.7701287355328612,0.44353285861563774,4.921677287939019e-07,0.0007015466690063477,0.015271544456481934,0.015271544456481934,0.014569997787475586,0.0,1.0,0.045938161068481816,False
192.168.1.50,104.83.65.212,56434,443,2025-01-13 21:08:12,0.03261399269104004,2302,70583.20095326516,6006,184154.085545313,439227.4556213018,662.7423750004988,639.0769230769231,78.0,66.0,2.539796507246881,0.8647054190197085,1.0370306782626966,0.00010669998099723748,0.010329568287069768,0.024229819958026592,0.03170204162597656,0.03170204162597656,-2.170145390481652,-0.7233817968272174,0.42631634510548233,6.447990017477423e-07,0.0008029937744140625,0.015501022338867188,0.015501022338867188,0.014698028564453125,0.0,1.0,0.051802633197982034,False
192.168.1.50,104.83.65.212,56439,443,2025-01-13 21:08:12,0.03286409378051758,2236,68037.78053133297,3152,95910.14500660176,430391.1111111111,656.042004075281,598.6666666666666,78.0,66.0,2.3809451076257,0.8119398809188793,1.0958385368740775,0.00011818466911628081,0.010871277253215503,0.020856751335991755,0.015417098999023438,0.0,1.5011076096029228,1.9185189421806672,0.5212354061322736,4.5200241111665993e-05,0.006723112457163422,0.010608275731404623,0.014544010162353516,0.0011448860168457031,-1.7562108871563196,1.4075905727972398,0.6337610962788603,False
192.168.1.50,104.83.65.212,56439,443,2025-01-13 21:08:12,0.032865047454833984,2236,68035.80621853373,4434,134915.36886090276,429377.0,655.2686471974681,667.0,299.0,66.0,1.6848051630758165,0.9171810715657299,0.9824117649137453,0.00011934412801565487,0.01092447380955508,0.022057580947875976,0.02348506450653076,0.0,-0.39200521239006647,2.019097792022105,0.4952707114787692,4.5200241111665993e-05,0.006723112457163422,0.010608275731404623,0.014544010162353516,0.0011448860168457031,-1.7562108871563196,1.4075905727972398,0.6337610962788603,False
192.168.1.50,104.83.65.212,56437,443,2025-01-13 21:08:12,0.03292393684387207,2170,65909.49345730776,1646,49994.02130448321,392354.1224489796,626.3817705273515,545.1428571428571,78.0,66.0,2.2373393310100758,0.7649374226511513,1.1490231639652675,0.00010917352627687675,0.010448613605492202,0.017914431435721263,0.015783071517944336,0.0,0.6119548482460678,1.7145271240870399,0.5832511985090263,3.7515297890422517e-07,0.0006124973297119141,0.015213489532470703,0.015213489532470703,0.014600992202758789,0.0,1.0,0.04026014731233349,False
192.168.1.50,104.83.65.212,56437,443,2025-01-13 21:08:12,0.03292512893676758,2170,65907.10712682299,3152,95732.35099711799,444289.9375,666.5507763854154,665.25,299.0,1506.0,1.648411552317624,-1.2613442663126666,1.0019553196323419,0.00012017132418407073,0.010962268204348528,0.01979076862335205,0.015784025192260742,0.0,1.0965094147674406,1.805353440951337,0.5539081585448701,3.7515297890422517e-07,0.0006124973297119141,0.015213489532470703,0.015213489532470703,0.014600992202758789,0.0,1.0,0.04026014731233349,False
192.168.1.50,104.83.65.212,56437,443,2025-01-13 21:08:12,0.032926082611083984,2170,65905.1981868474,4434,134665.27592648912,432492.8395061728,657.6418778531161,733.7777777777778,520.0,1506.0,0.9752014811267462,-1.1742290876352883,0.8962412024043072,0.0001238595941938709,0.011129222533217265,0.021250247955322266,0.01578497886657715,0.0,1.4732212620692031,1.9094099243587672,0.5237220081674331,3.7515297890422517e-07,0.0006124973297119141,0.015213489532470703,0.015213489532470703,0.014600992202758789,0.0,1.0,0.04026014731233349,False
192.168.1.50,104.83.65.212,56439,443,2025-01-13 21:08:12,0.03286910057067871,2236,68027.41666727113,5940,180716.84034149844,448518.0165289255,669.7148770401666,743.2727272727273,520.0,1506.0,1.0001542518787574,-1.1388835740041767,0.9010351819278171,0.00011815490617573984,0.010869908287365622,0.02304044636813077,0.031553030014038086,0.0,-2.3493989335130947,2.119654164415654,0.4717750738718643,4.5200241111665993e-05,0.006723112457163422,0.010608275731404623,0.014544010162353516,0.0011448860168457031,-1.7562108871563196,1.4075905727972398,0.6337610962788603,False
192.168.1.50,216.58.215.174,56442,443,2025-01-13 21:08:12,0.03268289566040039,2172,66456.77979603449,140,4283.5861746983555,265730.2222222222,515.4902736446364,385.3333333333333,76.0,66.0,1.8002279527775056,0.619474992370995,1.3377775267594372,8.958923298981365e-05,0.009465158899343087,0.01552128791809082,0.015116453170776367,0.0,0.1283131382007385,1.6398338457020567,0.6098178804035316,1.5264233752532164e-06,0.0012354850769042969,0.015737533569335938,0.015737533569335938,0.01450204849243164,0.0,1.0,0.07850563568052357,False
192.168.1.50,216.58.215.174,56442,443,2025-01-13 21:08:12,0.0326838493347168,2172,66454.84066936084,206,6302.807172140117,240255.34693877547,490.15849165221596,339.7142857142857,74.0,66.0,1.6262961281275872,0.5584199608409421,1.442855105788693,0.00011285854840508012,0.010623490405939101,0.017973082406180247,0.01570892333984375,0.0,0.6393828148244133,1.6918245999574988,0.5910778221484198,1.5264233752532164e-06,0.0012354850769042969,0.015737533569335938,0.015737533569335938,0.01450204849243164,0.0,1.0,0.07850563568052357,False
192.168.1.50,104.83.65.212,56437,443,2025-01-13 21:08:12,0.0329289436340332,2170,65899.47203035174,5940,180388.41652547894,442913.0,665.5170921922291,811.0,901.0,1506.0,-0.4056995728097885,-1.0443007522326038,0.8206129373517006,0.00012374890872251853,0.011124248681260166,0.022418117523193358,0.023697972297668457,0.0,-0.3451526870208683,2.0152477857636146,0.496216895542243,3.7515297890422517e-07,0.0006124973297119141,0.015213489532470703,0.015213489532470703,0.014600992202758789,0.0,1.0,0.04026014731233349,False
192.168.1.50,142.250.185.14,56409,443,2025-01-13 21:08:12,0.09989595413208008,2754,27568.684076621623,9118,91274.96783247493,359732.7768595041,599.7772727100487,539.6363636363636,113.5,66.0,2.1314730468740426,0.7896870808329786,1.1114471023939583,0.0006384585205073008,0.02526773675079153,0.05036615241657604,0.05566990375518799,0.0324249267578125,-0.6297063394622159,0.7100448226017521,0.5016809015269478,4.072943099231452e-06,0.0020181533884299904,0.01796090602874756,0.017756938934326172,0.015649795532226562,0.30319860064758747,1.1451609722880924,0.11236367392601515,False
192.168.1.50,104.83.65.212,56439,443,2025-01-13 21:08:12,0.03292202949523926,2302,69922.7852989101,5940,180426.30090161858,446180.97222222225,667.9677928030828,686.8333333333334,299.0,66.0,1.7418504492820663,0.9294360297343787,0.97253257869898,0.00011576770938385532,0.010759540389061947,0.023863911628723145,0.03155350685119629,0.0,-2.1440307702056636,2.217930391616261,0.45087077745089876,4.5200241111665993e-05,0.006723112457163422,0.010608275731404623,0.014544010162353516,0.0011448860168457031,-1.7562108871563196,1.4075905727972398,0.6337610962788603,False
192.168.1.50,104.83.65.212,56439,443,2025-01-13 21:08:12,0.03295302391052246,2368,71859.86956553196,5940,180256.5984878631,439227.4556213018,662.7423750004988,639.0769230769231,78.0,66.0,2.539796507246881,0.8647054190197085,1.0370306782626966,0.00011272843910494255,0.010617364979360111,0.024563074111938477,0.03155398368835449,0.0,-1.9753233283416838,2.313481184803242,0.4322490308409612,4.5200241111665993e-05,0.006723112457163422,0.010608275731404623,0.014544010162353516,0.0011448860168457031,-1.7562108871563196,1.4075905727972398,0.6337610962788603,False
192.168.1.50,104.83.65.212,56437,443,2025-01-13 21:08:12,0.03301501274108887,2236,67726.76471565265,5940,179918.1495576819,448518.0165289257,669.7148770401668,743.2727272727273,520.0,1506.0,1.000154251878757,-1.1388835740041765,0.9010351819278174,0.00012177951935593063,0.011035375813987064,0.023381471633911133,0.031610965728759766,0.0,-2.237212642387209,2.1187743877535823,0.47197096858445786,3.7515297890422517e-07,0.0006124973297119141,0.015213489532470703,0.015213489532470703,0.014600992202758789,0.0,1.0,0.04026014731233349,False
192.168.1.50,104.83.65.212,56437,443,2025-01-13 21:08:12,0.033132076263427734,2302,69479.49720075414,5940,179282.4558525107,446180.97222222225,667.9677928030828,686.8333333333334,299.0,66.0,1.7418504492820663,0.9294360297343787,0.97253257869898,0.00011889384550024653,0.010903845445541061,0.024194022019704182,0.03226745128631592,0.0,-2.2212611065337207,2.218852251762052,0.45068345546931854,3.7515297890422517e-07,0.0006124973297119141,0.015213489532470703,0.015213489532470703,0.014600992202758789,0.0,1.0,0.04026014731233349,False
192.168.1.50,142.250.184.168,56412,443,2025-01-13 21:08:12,0.10025811195373535,3160,31518.646605455717,7181,71625.12698537263,318477.77066115715,564.3383476790826,470.04545454545456,113.5,66.0,1.8953813222783586,0.7159631384383958,1.2006037761280164,0.0006217637713415211,0.02493519142379944,0.0499150427904996,0.05449354648590088,0.0,-0.5508484315501964,2.001791040707957,0.49955264044259995,6.173246315910319e-06,0.002484601842531378,0.018283426761627197,0.017534852027893066,0.015938997268676758,0.9038567720429562,0.9435835765789632,0.1358936634212356,False
192.168.1.50,142.250.201.67,56407,443,2025-01-13 21:08:12,0.11029696464538574,2107,19102.97356572039,5786,52458.379236477536,230405.5510204082,480.00578227809734,375.85714285714283,97.0,66.0,1.7428361479336312,0.645527937989762,1.277096342054991,0.0006703185715117129,0.025890511225383574,0.052872725895472934,0.05298185348510742,0.0694270133972168,-0.012644893955685594,-0.6393959299464782,0.4896761191501263,3.607805592054092e-06,0.0018994224364406386,0.016528308391571045,0.016373157501220703,0.014006853103637695,0.2450495803994215,1.3274852605502279,0.11491934875859944,False
192.168.1.50,142.250.201.67,56407,443,2025-01-13 21:08:12,0.11029887199401855,2107,19102.643226616692,5925,53717.68444124532,222366.71900826448,471.5577578709362,365.09090909090907,97.0,66.0,1.7055656785374191,0.6342614538700246,1.2916173646863294,0.0007829342715057294,0.02798096266224108,0.055483005263588646,0.05304288864135742,0.0694270133972168,0.2616189426739102,-0.49833911370193484,0.5043159167263764,3.607805592054092e-06,0.0018994224364406386,0.016528308391571045,0.016373157501220703,0.014006853103637695,0.2450495803994215,1.3274852605502279,0.11491934875859944,False
192.168.1.50,142.250.201.67,56407,443,2025-01-13 21:08:12,0.11029982566833496,2107,19102.47806134911,6022,54596.641141644206,215687.63705103975,464.42183093717694,353.4347826086956,97.0,66.0,1.6564775740056714,0.6189088528174236,1.3140241249298894,0.000873860463074094,0.02956113095052512,0.05786634528118631,0.05310392379760742,0.0694270133972168,0.48331251177935286,-0.3910766518161622,0.5108518743819151,3.607805592054092e-06,0.0018994224364406386,0.016528308391571045,0.016373157501220703,0.014006853103637695,0.2450495803994215,1.3274852605502279,0.11491934875859944,False
192.168.1.50,142.250.201.67,56407,443,2025-01-13 21:08:12,0.11030077934265137,2107,19102.31289893761,6127,55548.111595534276,209165.15972222225,457.3457769808553,343.0833333333333,97.0,66.0,1.6142053499947446,0.6058508622567474,1.333045742960958,0.0009472334769962861,0.030777158364545063,0.06005111336708069,0.053107380867004395,0.0694270133972168,0.6768395331853049,-0.3046382618915539,0.5125160324074314,3.607805592054092e-06,0.0018994224364406386,0.016528308391571045,0.016373157501220703,0.014006853103637695,0.2450495803994215,1.3274852605502279,0.11491934875859944,False
192.168.1.50,142.250.201.67,56407,443,2025-01-13 21:08:12,0.11037993431091309,2173,19686.54913201157,6127,55508.277281102106,203746.72,451.38311886910435,332.0,97.0,66.0,1.5618661188887781,0.589299840602007,1.3595877074370613,0.0010066109622721342,0.03172713290343353,0.06206426620483398,0.05311083793640137,0.0694270133972168,0.8466029655768553,-0.23206468781129647,0.511198066834832,3.607805592054092e-06,0.0018994224364406386,0.016528308391571045,0.016373157501220703,0.014006853103637695,0.2450495803994215,1.3274852605502279,0.11491934875859944,False
192.168.1.50,142.250.201.67,56407,443,2025-01-13 21:08:12,0.11057782173156738,2278,20600.876055688157,6127,55408.94099789348,197815.96597633135,444.76506829598407,323.2692307692308,97.0,66.0,1.5262162896658886,0.5784384815896157,1.3758348335152393,0.0010549352843535848,0.03247976730756526,0.06393017218663143,0.06126892566680908,0.0694270133972168,0.2458065503938337,-0.16923893445828458,0.508050677741756,3.607805592054092e-06,0.0018994224364406386,0.016528308391571045,0.016373157501220703,0.014006853103637695,0.2450495803994215,1.3274852605502279,0.11491934875859944,False
192.168.1.50,104.83.65.212,56435,443,2025-01-13 21:08:12,0.0455470085144043,2302,50541.189752824044,6509,142907.2997832892,409082.2295918367,639.5953639543025,629.3571428571429,290.5,66.0,1.5893977440462814,0.8808024176006901,1.016267744337786,0.00012989227217164568,0.011397029094094903,0.02562005179268973,0.03165149688720703,0.0,-1.5876361404505885,2.247958795328876,0.44484801148399167,1.8290360230821534e-06,0.0013524185827923814,0.014914751052856445,0.01465916633605957,0.013401031494140625,0.5669503215546502,1.1192685297109684,0.09067657770481986,False
192.168.1.50,208.89.12.87,56411,443,2025-01-13 21:08:12,0.11162281036376953,78,698.7819043957452,70,627.1119654833611,16.0,4.0,74.0,74.0,70.0,0.0,1.0,0.05405405405405406,0.0031149129483765137,0.055811405181884766,0.055811405181884766,0.055811405181884766,0.0,0.0,1.0,1.0,0.0,0.0,0.11162281036376953,0.11162281036376953,0.11162281036376953,-10.0,-10.0,0.0,False
192.168.1.50,104.83.65.212,56436,443,2025-01-13 21:08:12,0.04551815986633301,2302,50573.22191318741,6509,142997.87203863458,409082.2295918367,639.5953639543025,629.3571428571429,290.5,66.0,1.5893977440462814,0.8808024176006901,1.016267744337786,0.00012898182505258942,0.01135701655597056,0.025619847433907644,0.03162503242492676,0.03162503242492676,-1.5862929215847876,-0.5287643071949292,0.4432897809117961,1.4584129657022358e-06,0.0012076476993321504,0.014873107274373373,0.014629125595092773,0.013531208038330078,0.6060915267313278,1.1111677990074322,0.08119673159440924,False
192.168.1.50,104.83.65.212,56438,443,2025-01-13 21:08:12,0.04545903205871582,2302,50639.00166256707,6443,141732.01030057325,414258.9822485207,643.6295380484963,672.6923076923077,503.0,66.0,0.7909471100727592,0.9426110391574268,0.9567963401521385,0.00013469105182104194,0.011605647410680799,0.02521800994873047,0.03156900405883789,0.03156900405883789,-1.6416992224654015,-0.5472330741551338,0.4602126589003528,1.3770327692933886e-06,0.0011734703955760403,0.014547348022460938,0.014569997787475586,0.013098955154418945,-0.057904566915460996,1.2342815579348265,0.08066558892825108,False
192.168.1.50,208.89.12.87,56411,443,2025-01-13 21:08:12,0.11169695854187012,144,1289.2025161635977,70,626.6956675795266,24.888888888888886,4.988876515698588,71.33333333333333,70.0,66.0,0.8017837257372704,1.0690449676496967,0.06993752124811105,0.0027706519821069577,0.05263698302626166,0.07443992296854655,0.11162281036376953,0.0,-2.119206986654517,1.4142133285148004,0.7071068981157141,0.0,0.0,0.11162281036376953,0.11162281036376953,0.11162281036376953,-10.0,-10.0,0.0,False
192.168.1.50,104.83.65.212,56435,443,2025-01-13 21:08:12,0.0456540584564209,2368,51868.33504102106,6509,142572.2097896985,401557.6266666667,633.6857475647269,591.8,78.0,66.0,2.4324359604482915,0.8297488179601087,1.0707768630698324,0.00014620638701368687,0.012091583312936601,0.026955652236938476,0.031651973724365234,0.0,-1.1651877258461847,2.229290535351068,0.4485732048570871,1.8290360230821534e-06,0.0013524185827923814,0.014914751052856445,0.01465916633605957,0.013401031494140625,0.5669503215546502,1.1192685297109684,0.09067657770481986,False
192.168.1.50,104.83.65.212,56436,443,2025-01-13 21:08:12,0.045641183853149414,2368,51882.9662179457,6509,142612.42699012186,401557.6266666667,633.6857475647269,591.8,78.0,66.0,2.4324359604482915,0.8297488179601087,1.0707768630698324,0.00014532505790763628,0.012055084317732343,0.02695460319519043,0.03162503242492676,0.03162503242492676,-1.1622720604781815,-0.3874240201593938,0.447236571447038,1.4584129657022358e-06,0.0012076476993321504,0.014873107274373373,0.014629125595092773,0.013531208038330078,0.6060915267313278,1.1111677990074322,0.08119673159440924,False
192.168.1.50,104.83.65.212,56438,443,2025-01-13 21:08:12,0.04559206962585449,2368,51938.85733709152,6443,141318.4365806084,409082.22959183675,639.5953639543026,629.3571428571429,290.5,66.0,1.5893977440462812,0.88080241760069,1.0162677443377863,0.00015260255832592233,0.012353240802555511,0.026673299925667898,0.031569480895996094,0.03156900405883789,-1.1890436805818578,-0.39630929336026705,0.4631313274690809,1.3770327692933886e-06,0.0011734703955760403,0.014547348022460938,0.014569997787475586,0.013098955154418945,-0.057904566915460996,1.2342815579348265,0.08066558892825108,False
192.168.1.50,208.89.12.87,56411,443,2025-01-13 21:08:12,0.1119840145111084,1598,14269.893850264534,70,625.089217470912,358475.0,598.7278179607158,417.0,74.0,66.0,1.7186440468137987,0.5862430130531033,1.4357981246060332,0.002342281263409518,0.04839712040410584,0.08382594585418701,0.11165988445281982,0.0,-1.7253467788718777,1.7320440793637697,0.5773525119333737,0.0,0.0,0.11162281036376953,0.11162281036376953,0.11162281036376953,-10.0,-10.0,0.0,False
192.168.1.50,208.89.12.87,56411,443,2025-01-13 21:08:12,0.11198782920837402,2176,19430.682917794133,70,625.0679247452157,290927.36,539.3768256052534,449.2,78.0,66.0,2.064604831233509,0.7104495072994618,1.2007498343839125,0.002000719678576388,0.04472940507738045,0.08945832252502442,0.11169695854187012,0.0,-1.4915447217578837,1.9999890982288802,0.5000027254576361,0.0,0.0,0.11162281036376953,0.11162281036376953,0.11162281036376953,-10.0,-10.0,0.0,False
